,id,x-coord,y-coord,cluster,title,colors
5215,n.1599648339794,62.751346588134766,0.011115241795778275,28,Further Study Tools Product Security Purple Belt,"(0.8639695459548403, 0.0, 1.0, 1.0)"
5216,n.1599649149253,61.60731887817383,-1.8250234127044678,28,Further Study Security Product Security Purple Belt,"(0.8639695459548403, 0.0, 1.0, 1.0)"
5217,n.1599649588063,62.02482223510742,-2.765711545944214,28,Further Study Cloud Security Product Security Purple Belt,"(0.8639695459548403, 0.0, 1.0, 1.0)"
5218,n.1599652760721,61.556495666503906,-1.7121526002883911,28,Further Study Mobile Security Product Security Purple Belt,"(0.8639695459548403, 0.0, 1.0, 1.0)"
5219,n.1599658322805,18.112455368041992,-52.574607849121094,0,Wavence Mining,"(1.0, 0.0, 0.0, 1.0)"
5220,n.1599658521199,61.37702178955078,-1.281317949295044,28,Further Study Embedded Device Security Product Security Purple Belt,"(0.8639695459548403, 0.0, 1.0, 1.0)"
5221,n.1599664739353,64.22151947021484,17.552871704101562,7,Materials Management Blueprint,"(0.7955870308811486, 1.0, 0.0, 1.0)"
5222,n.1599665317497,29.485315322875977,43.217193603515625,31,NDAC Devices Overview,"(1.0, 0.0, 0.6033093330887447, 1.0)"
5223,n.1599731636277,14.997844696044922,52.174705505371094,11,Service Providers,"(0.10073339485104227, 1.0, 0.0, 1.0)"
5224,n.1599732182974,4.543201923370361,14.530811309814453,33,Nokia launches Private Wireless WiFi Total Cost Ownership Calculator,"(1.0, 0.0, 0.2558825150736914, 1.0)"
5225,n.1599735804313,10.073427200317383,81.14704895019531,1,Automating agreements NDAC sales,"(1.0, 0.16213251507369153, 0.0, 1.0)"
5226,n.1599829065655,-65.96379089355469,-40.996944427490234,15,Leadership Book Club,"(0.0, 1.0, 0.594116891989296, 1.0)"
5227,n.1573526139685,23.542665481567383,32.85668182373047,26,Digital Learning,"(0.5165427279397867, 0.0, 1.0, 1.0)"
5228,n.1582725344596,26.23495101928711,28.24929428100586,11,goes Digital LeGo,"(0.10073339485104227, 1.0, 0.0, 1.0)"
5229,n.1599832750535,-9.20063304901123,82.00552368164062,9,Project Cube self study,"(0.4481602128660953, 1.0, 0.0, 1.0)"
5230,n.1599833341436,2.8722355365753174,-38.9186897277832,11,Deal Tool self study,"(0.10073339485104227, 1.0, 0.0, 1.0)"
5231,n.1600065697081,-45.16033935546875,36.16120147705078,18,KMCD Data Storage Processing Frameworks,"(0.0, 0.8731645441204264, 1.0, 1.0)"
5232,n.1600066312280,-39.084747314453125,15.813665390014648,2,KMCD System,"(1.0, 0.34742681801505326, 0.0, 1.0)"
5233,n.1600066788623,-42.609195709228516,17.251903533935547,2,KMCD,"(1.0, 0.34742681801505326, 0.0, 1.0)"
5234,n.1600067613873,-40.133399963378906,8.95230770111084,2,KMCD Dockers Containers Kubernetes,"(1.0, 0.34742681801505326, 0.0, 1.0)"
5235,n.1600069777683,66.35568237304688,22.7139835357666,7,KMCD Quality Management,"(0.7955870308811486, 1.0, 0.0, 1.0)"
5236,n.1600070190559,-25.725698471069336,26.81058120727539,2,KMCD Software Development Processes Tools,"(1.0, 0.34742681801505326, 0.0, 1.0)"
5237,n.1600070898544,59.66850662231445,42.33502197265625,12,Introduction Eclipse,"(0.0, 1.0, 0.08456076910733497, 1.0)"
5238,n.1600070983280,-25.202062606811523,29.13379669189453,29,Java Development with Eclipse,"(0.9955879496320674, 0.0, 0.9463241007358653, 1.0)"
5239,n.1600071069281,-77.4957275390625,13.918376922607422,26,Learning Eclipse,"(0.5165427279397867, 0.0, 1.0, 1.0)"
5240,n.1600071136825,-7.605911731719971,-40.077945709228516,11,Using Eclipse,"(0.10073339485104227, 1.0, 0.0, 1.0)"
5241,n.1600071294900,-45.67396545410156,-26.857589721679688,29,Using Eclipse with Subversive,"(0.9955879496320674, 0.0, 0.9463241007358653, 1.0)"
5242,n.1600071620063,-23.110132217407227,4.2164387702941895,16,Module Advanced Tips IT808401ALDS_SPL,"(0.0, 1.0, 0.7794100275827363, 1.0)"
5243,n.1600071687423,-4.224366188049316,-66.40363311767578,11,CCHE Eclipse,"(0.10073339485104227, 1.0, 0.0, 1.0)"
5244,n.1600073012660,-41.572418212890625,14.170382499694824,2,KMCD Virtualization,"(1.0, 0.34742681801505326, 0.0, 1.0)"
5245,n.1599829051517,78.2824478149414,-11.085118293762207,20,NetAct Configurator together,"(0.0, 0.5257377261053733, 1.0, 1.0)"
5246,n.1600087873515,18.209152221679688,31.41117286682129,14,Connected Digital Mine Segment Solution GRTS,"(0.0, 1.0, 0.43198539834503574, 1.0)"
5247,n.1600089991637,54.19658279418945,48.458675384521484,12,DigiMoP Introduction Training GS05260001D01,"(0.0, 1.0, 0.08456076910733497, 1.0)"
5248,n.1600090270247,7.950283050537109,38.51852035522461,14,DigiMoPs Training From Idea Solution GS05260001D02,"(0.0, 1.0, 0.43198539834503574, 1.0)"
5249,n.1600090508925,28.58683967590332,43.03714370727539,31,DigiMoP Overview GS00272D2004,"(1.0, 0.0, 0.6033093330887447, 1.0)"
5250,n.1600095549490,83.98703002929688,13.25621223449707,0,CDIT Tune Summary Change Leaders MN02021D20,"(1.0, 0.0, 0.0, 1.0)"
5251,n.1600111489655,39.60873031616211,2.1289401054382324,6,EdenNet launches cognitive autonomous network operations,"(0.9577195459548403, 1.0, 0.0, 1.0)"
5252,n.1600155074389,34.582374572753906,-5.325953960418701,8,KMCD Network Standards Specifications,"(0.6102927279397868, 1.0, 0.0, 1.0)"
5253,n.1600155848839,60.180824279785156,-0.8539893627166748,28,Synopsys Product Security Software Security Requirements PS00032W0620,"(0.8639695459548403, 0.0, 1.0, 1.0)"
5254,n.1600155992367,60.777671813964844,-1.6642723083496094,28,Synopsys Product Security Security PS00023W0620,"(0.8639695459548403, 0.0, 1.0, 1.0)"
5255,n.1600156075589,59.747928619384766,-0.33679166436195374,28,Synopsys Product Security Java Security Fundamentals PS00034W0620,"(0.8639695459548403, 0.0, 1.0, 1.0)"
5256,n.1600156139758,61.48505401611328,1.3810341358184814,28,Synopsys Product Security Java Advanced Secure Coding PS00028W0620,"(0.8639695459548403, 0.0, 1.0, 1.0)"
5257,n.1600156235470,61.84904861450195,1.165809154510498,28,Synopsys Product Security Defensive Programming Java Applications PS00024W0620,"(0.8639695459548403, 0.0, 1.0, 1.0)"
5258,n.1600156301606,61.84661102294922,1.1482365131378174,28,Synopsys Product Security Secure Implementation Docker Kubernetes PS00031W0620,"(0.8639695459548403, 0.0, 1.0, 1.0)"
5259,n.1600158117514,-39.65106201171875,10.633208274841309,2,KMCD Containerbased Applications,"(1.0, 0.34742681801505326, 0.0, 1.0)"
5260,n.1600159719869,55.88008117675781,-22.347272872924805,11,CSFP Operation OS77124K2000,"(0.10073339485104227, 1.0, 0.0, 1.0)"
5261,n.1600159927239,61.13792419433594,17.250707626342773,7,TR069 Management Protocol Clip Script PLE05847M_V10,"(0.7955870308811486, 1.0, 0.0, 1.0)"
5262,n.1600161982449,-76.85012817382812,23.312725067138672,26,Nokia Community Learning SRAN,"(0.5165427279397867, 0.0, 1.0, 1.0)"
5263,n.1599753267850,-15.829891204833984,87.9714584350586,9,Project Management Jogger,"(0.4481602128660953, 1.0, 0.0, 1.0)"
5264,n.1600173424045,30.379230499267578,0.01830221153795719,8,Managed Services Standard Solution Private Wireless NDAC IPMPLS Network,"(0.6102927279397868, 1.0, 0.0, 1.0)"
5265,n.1600178982955,-15.829891204833984,87.9714584350586,9,Project Management Runner,"(0.4481602128660953, 1.0, 0.0, 1.0)"
5266,n.1600181385851,-15.829891204833984,87.9714584350586,9,Project Management Sprinter,"(0.4481602128660953, 1.0, 0.0, 1.0)"
5267,n.1600260763114,59.87173080444336,-1.4962002038955688,28,Synopsys Product Security Risk Based Security Testing PS00030W0620,"(0.8639695459548403, 0.0, 1.0, 1.0)"
5268,n.1600260945905,-12.657812118530273,55.11943435668945,28,Security Testing Essential Training,"(0.8639695459548403, 0.0, 1.0, 1.0)"
5269,n.1600268470083,20.745264053344727,-0.15157827734947205,11,Finance Core Training,"(0.10073339485104227, 1.0, 0.0, 1.0)"
5270,n.1600317788761,-43.421573638916016,1.8740683794021606,2,KMCD CloudBand Infrastructure Software,"(1.0, 0.34742681801505326, 0.0, 1.0)"
5271,n.1600318150835,35.62049865722656,-5.103687763214111,8,KMCD CloudBand Network Director,"(0.6102927279397868, 1.0, 0.0, 1.0)"
5272,n.1600320838648,35.61063766479492,69.87894439697266,10,KMCD IMPACT Device Manager,"(0.2628659099247336, 1.0, 0.0, 1.0)"
5273,n.1600328721252,-12.543472290039062,61.70680236816406,11,Autopsies without Blame Leaders Recommended Training MN00846K0420,"(0.10073339485104227, 1.0, 0.0, 1.0)"
5274,n.1600328792238,29.407608032226562,69.11406707763672,11,Autopsies without Blame Champions Practice Manager Recommended Training MN00849K0419,"(0.10073339485104227, 1.0, 0.0, 1.0)"
5275,n.1600332628108,48.483699798583984,2.1654911041259766,28,Reference Security Architecture release readout,"(0.8639695459548403, 0.0, 1.0, 1.0)"
5276,n.1600412189887,86.7363510131836,-23.79334259033203,4,CSFP 20FP1 Deep Dive Session NS00211K20FP1,"(1.0, 0.6948536360301065, 0.0, 1.0)"
5277,n.1600412373120,80.13361358642578,-11.976922988891602,20,NetAct Mass change verification NetAct OS05412K2000,"(0.0, 0.5257377261053733, 1.0, 1.0)"
5278,n.1600412511648,77.87691497802734,-10.4884672164917,20,Click Integration NetAct OS05414K2000,"(0.0, 0.5257377261053733, 1.0, 1.0)"
5279,n.1600412575475,79.95435333251953,-7.919129371643066,20,NetAct Configuration Template Management NetAct OS05416K2000,"(0.0, 0.5257377261053733, 1.0, 1.0)"
5280,n.1600412918390,35.61886978149414,69.18677520751953,10,KMCD Identity Access Manager NIAM,"(0.2628659099247336, 1.0, 0.0, 1.0)"
5281,n.1600413871453,75.7972183227539,-10.84239673614502,16,KMCD NetAct Advanced Configurator NAdC,"(0.0, 1.0, 0.7794100275827363, 1.0)"
5282,n.1600414039673,0.33944129943847656,1.1769299507141113,21,KMCD Self Organizing Networks,"(0.0, 0.34044342316401155, 1.0, 1.0)"
5283,n.1600415688560,-4.480762958526611,22.56525230407715,33,Nokia Assurance Center,"(1.0, 0.0, 0.2558825150736914, 1.0)"
5284,n.1600416159806,26.156339645385742,62.09315490722656,10,KMCD Service Quality Manager,"(0.2628659099247336, 1.0, 0.0, 1.0)"
5285,n.1600369226452,4.320091247558594,-68.47199249267578,11,Subscription Models,"(0.10073339485104227, 1.0, 0.0, 1.0)"
5286,n.1600431751556,-17.448179244995117,-25.4237003326416,11,Offer Mgmt Role responsibilities clarifications 2020 Improvement Plan,"(0.10073339485104227, 1.0, 0.0, 1.0)"
5287,n.1600431790028,57.874053955078125,42.07768630981445,12,Introduction CO00078M2008,"(0.0, 1.0, 0.08456076910733497, 1.0)"
5288,n.1600431741629,35.82126998901367,-52.904293060302734,11,CSFP Troubleshooting OS77125V2000,"(0.10073339485104227, 1.0, 0.0, 1.0)"
5289,n.1600431847025,-21.375526428222656,43.59608459472656,11,Analytics Framework Troubleshooting OS77126V2000,"(0.10073339485104227, 1.0, 0.0, 1.0)"
5290,n.1600431895835,35.5371208190918,-53.144981384277344,11,CDLK Troubleshooting OS77127V2000,"(0.10073339485104227, 1.0, 0.0, 1.0)"
5291,n.1600439384354,77.64373016357422,-8.787487030029297,20,Software Manager Enhancements NetAct Overview OS05863W2000,"(0.0, 0.5257377261053733, 1.0, 1.0)"
5292,n.1600441207213,37.28154754638672,-7.978405952453613,8,Mobile Network Insights CSFP troubleshooting OS87135K2000,"(0.6102927279397868, 1.0, 0.0, 1.0)"
5293,n.1600598649145,18.441457748413086,54.499210357666016,7,Service Management Review,"(0.7955870308811486, 1.0, 0.0, 1.0)"
5294,n.1600598882441,15.311049461364746,13.6718111038208,3,Awareness Session NESC Cloud Services,"(1.0, 0.5095593330887448, 0.0, 1.0)"
5295,n.1600599039349,24.978790283203125,-68.5701904296875,4,Awareness Session Datapace,"(1.0, 0.6948536360301065, 0.0, 1.0)"
5296,n.1600599329069,7.351288795471191,33.11391830444336,14,Readout Standard Solution Pricing pLTEMPLS,"(0.0, 1.0, 0.43198539834503574, 1.0)"
5297,n.1600739736964,40.504146575927734,1.4644830226898193,6,KMCD Network Operations Workflows,"(0.9577195459548403, 1.0, 0.0, 1.0)"
5298,n.1600740616771,32.497093200683594,-1.3768812417984009,8,KMCD Mobile Network Insights Services,"(0.6102927279397868, 1.0, 0.0, 1.0)"
5299,n.1600751790591,15.692167282104492,9.6025972366333,28,KMCD NetGuard Endpoint Security Services,"(0.8639695459548403, 0.0, 1.0, 1.0)"
5300,n.1600752103064,49.13114547729492,-3.453173875808716,28,Network Endpoint Security Troubleshooting Level PS01728K1907,"(0.8639695459548403, 0.0, 1.0, 1.0)"
5301,n.1600752151223,49.13364028930664,-3.446690320968628,28,Network Endpoint Security Basic level PS01678K1906,"(0.8639695459548403, 0.0, 1.0, 1.0)"
5302,n.1600752191499,49.125335693359375,-3.4443695545196533,28,Network Endpoint Security Intermediate Level PS01726K1907,"(0.8639695459548403, 0.0, 1.0, 1.0)"
5303,n.1600757603246,2.989398717880249,-49.48806381225586,11,ATOM Installer NS00505,"(0.10073339485104227, 1.0, 0.0, 1.0)"
5304,n.1600757889097,9.215303421020508,-45.16556930541992,11,Using Touch Install Part NS00506,"(0.10073339485104227, 1.0, 0.0, 1.0)"
5305,n.1600758140186,40.86493682861328,-51.121639251708984,11,CSFPBASE CSFPAF installation using Part NS00507,"(0.10073339485104227, 1.0, 0.0, 1.0)"
5306,n.1600762312605,53.104225158691406,3.2497692108154297,28,Learning Threat Modeling Security Professionals,"(0.8639695459548403, 0.0, 1.0, 1.0)"
5307,n.1600765983152,61.614341735839844,17.176881790161133,7,CISSP Cert Prep Chapter Risk Management PS00062E0920,"(0.7955870308811486, 1.0, 0.0, 1.0)"
5308,n.1600782832652,-23.32854652404785,-31.96639060974121,11,Sell NAAS,"(0.10073339485104227, 1.0, 0.0, 1.0)"
5309,n.1600784523365,-8.271537780761719,-48.157814025878906,11,Train Ground,"(0.10073339485104227, 1.0, 0.0, 1.0)"
5310,n.1600784578867,60.8063850402832,-29.813222885131836,22,EdenNet Administration Maintenance OS84630V2000,"(0.0, 0.17831090809032013, 1.0, 1.0)"
5311,n.1600785813182,-1.9159653186798096,-20.618703842163086,11,EdenNet Automated Site Creation OS84670V2000,"(0.10073339485104227, 1.0, 0.0, 1.0)"
5312,n.1600785945948,18.65969467163086,-42.93357467651367,11,Power Utlitiy Technology Workshop,"(0.10073339485104227, 1.0, 0.0, 1.0)"
5313,n.1600786090726,22.462982177734375,-36.26759338378906,11,Power Utility Industry Basics NE00035K20,"(0.10073339485104227, 1.0, 0.0, 1.0)"
5314,n.1600803223860,6.40104341506958,81.97744750976562,1,LinkedIn Learning Sales Knowledge Skills Employees,"(1.0, 0.16213251507369153, 0.0, 1.0)"
5315,n.1600807277996,-28.678482055664062,-26.40315818786621,11,Selling CSuite,"(0.10073339485104227, 1.0, 0.0, 1.0)"
5316,n.1600807357350,-22.641969680786133,4.564917087554932,16,Advanced Persuasive Selling Persuading Different Personality Types,"(0.0, 1.0, 0.7794100275827363, 1.0)"
5317,n.1600807573503,11.409168243408203,81.45743560791016,1,Sales Closing Strategies,"(1.0, 0.16213251507369153, 0.0, 1.0)"
5318,n.1600807641025,10.334992408752441,81.79629516601562,1,Persuasion Code Neuroscience Sales,"(1.0, 0.16213251507369153, 0.0, 1.0)"
5319,n.1600807681668,12.502326965332031,81.87600708007812,1,Salesforce Sales Managers,"(1.0, 0.16213251507369153, 0.0, 1.0)"
5320,n.1600807718939,14.893804550170898,81.78128814697266,1,Sales Coaching,"(1.0, 0.16213251507369153, 0.0, 1.0)"
5321,n.1600847962831,32.68119430541992,42.776180267333984,31,EdenNet Overview OS84600V2000,"(1.0, 0.0, 0.6033093330887447, 1.0)"
5322,n.1600848274017,37.075538635253906,-9.828177452087402,8,EdenNet R200 Network Reliability Automation OS84660V2000,"(0.6102927279397868, 1.0, 0.0, 1.0)"
5323,n.1600849717011,-32.557411193847656,10.129864692687988,2,KMCD CBIS CBAM R195 Architect Certification GS02CBR20A31000F,"(1.0, 0.34742681801505326, 0.0, 1.0)"
5324,n.1600850494866,23.05726432800293,9.815181732177734,28,Cloud Security Considerations Government Military,"(0.8639695459548403, 0.0, 1.0, 1.0)"
5325,n.1600846564589,38.146541595458984,7.987184524536133,11,7750 Mobile Gateway Cloud Mobile Gateway SAEGW SPGW Operations Maintenance TER36036V1700,"(0.10073339485104227, 1.0, 0.0, 1.0)"
5326,n.1600846800711,22.94195556640625,44.88948059082031,31,Nokia AirFrame Data Center Installation Overview PF06001W1801,"(1.0, 0.0, 0.6033093330887447, 1.0)"
5327,n.1600849135660,44.014442443847656,25.27061653137207,11,Router Portfolio,"(0.10073339485104227, 1.0, 0.0, 1.0)"
5328,n.1600849807810,45.793731689453125,26.84708023071289,11,Portfolio,"(0.10073339485104227, 1.0, 0.0, 1.0)"
5329,n.1600852026443,-40.31818389892578,37.326927185058594,11,Smarter Cities Using Data Drive Urban Innovation,"(0.10073339485104227, 1.0, 0.0, 1.0)"
5330,n.1600852343480,45.793731689453125,26.84708023071289,11,Portfolio,"(0.10073339485104227, 1.0, 0.0, 1.0)"
5331,n.1600854536684,-0.41220560669898987,14.086063385009766,33,Nokia Group Communications Public Safety Enterprises,"(1.0, 0.0, 0.2558825150736914, 1.0)"
5332,n.1600855263040,-0.2962949872016907,14.301542282104492,33,Nokia Group Communications Governments Cities,"(1.0, 0.0, 0.2558825150736914, 1.0)"
5333,n.1600873003369,45.793731689453125,26.84708023071289,11,Portfolio,"(0.10073339485104227, 1.0, 0.0, 1.0)"
5334,n.1600877882756,-30.44814109802246,-12.606014251708984,11,Integration CN03126V1950,"(0.10073339485104227, 1.0, 0.0, 1.0)"
5335,n.1600888230501,15.696815490722656,82.37350463867188,1,Science Sales,"(1.0, 0.16213251507369153, 0.0, 1.0)"
5336,n.1600888292454,13.11019515991211,81.3485336303711,1,Sales Prospecting,"(1.0, 0.16213251507369153, 0.0, 1.0)"
5337,n.1600888364518,10.993568420410156,81.77011108398438,1,Making Great Sales Presentations,"(1.0, 0.16213251507369153, 0.0, 1.0)"
5338,n.1600888513332,10.365056037902832,82.79774475097656,1,Managing Your Sales Territory,"(1.0, 0.16213251507369153, 0.0, 1.0)"
5339,n.1600888599279,10.959587097167969,81.45884704589844,1,Analyzing Sales Competitors,"(1.0, 0.16213251507369153, 0.0, 1.0)"
5340,n.1600888660539,10.267132759094238,81.5156021118164,1,Identify Sales Growth Opportunities,"(1.0, 0.16213251507369153, 0.0, 1.0)"
5341,n.1600888754622,-4.142800807952881,-47.074405670166016,11,Measure Salesforce Effectiveness,"(0.10073339485104227, 1.0, 0.0, 1.0)"
5342,n.1600888982555,13.109488487243652,81.34823608398438,1,PurposeDriven Sales,"(1.0, 0.16213251507369153, 0.0, 1.0)"
5343,n.1600889034716,-28.931264877319336,-26.060937881469727,11,Persuasive Selling,"(0.10073339485104227, 1.0, 0.0, 1.0)"
5344,n.1600889092198,13.109489440917969,81.34823608398438,1,Sales Forecasting,"(1.0, 0.16213251507369153, 0.0, 1.0)"
5345,n.1600889180467,67.5541763305664,17.851486206054688,7,Account Management,"(0.7955870308811486, 1.0, 0.0, 1.0)"
5346,n.1600889237704,18.326759338378906,80.92076110839844,1,Sales Channel Management,"(1.0, 0.16213251507369153, 0.0, 1.0)"
5347,n.1600889294394,10.863362312316895,82.50806427001953,1,Sales Performance Measurement Reporting,"(1.0, 0.16213251507369153, 0.0, 1.0)"
5348,n.1600889402356,10.217643737792969,85.54165649414062,1,Sales Develop Service Orientation,"(1.0, 0.16213251507369153, 0.0, 1.0)"
5349,n.1600889474928,-2.935948371887207,47.89452362060547,23,Sales Customer Success,"(0.023161131617013827, 0.016177736765972346, 1.0, 1.0)"
5350,n.1600889522233,10.384284973144531,81.363525390625,1,Sales Closing Complex Sale,"(1.0, 0.16213251507369153, 0.0, 1.0)"
5351,n.1600889565447,18.330751419067383,80.92082977294922,1,Sales Pipeline Management,"(1.0, 0.16213251507369153, 0.0, 1.0)"
5352,n.1600889617511,18.04425621032715,81.02458190917969,1,Sales DataDriven Sales Management,"(1.0, 0.16213251507369153, 0.0, 1.0)"
5353,n.1600889670305,-28.297626495361328,-26.664539337158203,11,Social Selling Benchmarks Scorecard,"(0.10073339485104227, 1.0, 0.0, 1.0)"
5354,n.1600889724507,0.14054515957832336,-55.2961311340332,11,CrossSelling,"(0.10073339485104227, 1.0, 0.0, 1.0)"
5355,n.1600889780464,11.31577205657959,81.44851684570312,1,Sales Handling Objections,"(1.0, 0.16213251507369153, 0.0, 1.0)"
5356,n.1600889821198,11.73165512084961,81.40301513671875,1,Aligning Sales Marketing,"(1.0, 0.16213251507369153, 0.0, 1.0)"
5357,n.1600890100602,14.747224807739258,81.3392105102539,1,Sales Enablement,"(1.0, 0.16213251507369153, 0.0, 1.0)"
5358,n.1600890167667,11.880260467529297,81.58018493652344,1,Empathy Sales Professionals,"(1.0, 0.16213251507369153, 0.0, 1.0)"
5359,n.1600890210357,10.195262908935547,81.4708023071289,1,Asking Great Sales Questions,"(1.0, 0.16213251507369153, 0.0, 1.0)"
5360,n.1600925658550,-45.13508224487305,36.09376525878906,18,KMCD Data Manipulation Language,"(0.0, 0.8731645441204264, 1.0, 1.0)"
5361,n.1600936386735,35.591732025146484,69.159912109375,10,KMCD Audit Compliance Manager NACM,"(0.2628659099247336, 1.0, 0.0, 1.0)"
5362,n.1600937544746,72.58619689941406,-12.344155311584473,20,KMCD NetAct Archive Cloud,"(0.0, 0.5257377261053733, 1.0, 1.0)"
5363,n.1600937570504,45.793731689453125,26.84708023071289,11,Portfolio,"(0.10073339485104227, 1.0, 0.0, 1.0)"
5364,n.1600937927538,-60.19693374633789,-3.0730254650115967,11,Deploy Microwave Wavence Services Solutions Foundation Track GS05240001K02,"(0.10073339485104227, 1.0, 0.0, 1.0)"
5365,n.1600938054841,45.793731689453125,26.84708023071289,11,Portfolio,"(0.10073339485104227, 1.0, 0.0, 1.0)"
5366,n.1600938610148,4.356029510498047,60.57406997680664,27,KMCD Nokia Process Landscape,"(0.7018370308811488, 0.0, 1.0, 1.0)"
5367,n.1600952641670,14.345044136047363,52.68414306640625,11,Developing Service Mindset,"(0.10073339485104227, 1.0, 0.0, 1.0)"
5368,n.1600955637108,-21.771888732910156,-49.58745574951172,11,Listening Customers,"(0.10073339485104227, 1.0, 0.0, 1.0)"
5369,n.1600955710188,-44.92109680175781,-28.476085662841797,29,Creating Positive Conversations with Challenging Customers,"(0.9955879496320674, 0.0, 0.9463241007358653, 1.0)"
5370,n.1600955791485,3.725893974304199,48.852073669433594,23,Customer Service Problem Solving Troubleshooting,"(0.023161131617013827, 0.016177736765972346, 1.0, 1.0)"
5371,n.1600955860758,3.7552073001861572,48.952152252197266,23,Customer Service Foundations,"(0.023161131617013827, 0.016177736765972346, 1.0, 1.0)"
5372,n.1600962549356,15.329985618591309,81.38442993164062,1,Sales Foundations,"(1.0, 0.16213251507369153, 0.0, 1.0)"
5373,n.1600962625461,18.318708419799805,80.94551086425781,1,Sales Management Foundations,"(1.0, 0.16213251507369153, 0.0, 1.0)"
5374,n.1600962708054,12.381885528564453,81.28406524658203,1,Networking Sales Professionals,"(1.0, 0.16213251507369153, 0.0, 1.0)"
5375,n.1600962785464,9.885612487792969,81.36944580078125,1,Following after Sales Meeting,"(1.0, 0.16213251507369153, 0.0, 1.0)"
5376,n.1600962908931,14.075467109680176,81.34912872314453,1,Sales Discovery,"(1.0, 0.16213251507369153, 0.0, 1.0)"
5377,n.1600962973636,-29.48186683654785,-26.397388458251953,11,Social Selling Foundations,"(0.10073339485104227, 1.0, 0.0, 1.0)"
5378,n.1600963025582,-26.188814163208008,-53.46249771118164,11,Building Competitive Matrix,"(0.10073339485104227, 1.0, 0.0, 1.0)"
5379,n.1600963067996,-55.48515701293945,34.233463287353516,23,Customer Success Management Fundamentals,"(0.023161131617013827, 0.016177736765972346, 1.0, 1.0)"
5380,n.1600963292756,-27.83628273010254,45.972015380859375,18,Business Analytics Sales Data,"(0.0, 0.8731645441204264, 1.0, 1.0)"
5381,n.1600963379499,10.67842960357666,81.21614837646484,1,Learn LinkedIn Sales Navigator,"(1.0, 0.16213251507369153, 0.0, 1.0)"
5382,n.1600963432228,-3.8359766006469727,-52.3778190612793,11,Cold Calling Mastery,"(0.10073339485104227, 1.0, 0.0, 1.0)"
5383,n.1600963481938,10.52610969543457,81.16545867919922,1,Prepare Yourself Career Sales,"(1.0, 0.16213251507369153, 0.0, 1.0)"
5384,n.1600963531650,0.043539080768823624,44.256229400634766,23,Engagement Preparation Best Practices Customer Success Management,"(0.023161131617013827, 0.016177736765972346, 1.0, 1.0)"
5385,n.1600963632913,0.04287054017186165,44.254920959472656,23,Engagement Evaluation Best Practices Customer Success Management,"(0.023161131617013827, 0.016177736765972346, 1.0, 1.0)"
5386,n.1600963683792,7.935657024383545,71.08599853515625,27,Creating Your Sales Process,"(0.7018370308811488, 0.0, 1.0, 1.0)"
5387,n.1600963824482,-47.72889709472656,-27.041292190551758,29,Selling with Authenticity,"(0.9955879496320674, 0.0, 0.9463241007358653, 1.0)"
5388,n.1600963872320,63.05241394042969,17.428661346435547,7,Transitioning Management Salespeople,"(0.7955870308811486, 1.0, 0.0, 1.0)"
5389,n.1600963919023,-3.210028886795044,46.338287353515625,23,Customer Retention,"(0.023161131617013827, 0.016177736765972346, 1.0, 1.0)"
5390,n.1600963960045,13.109489440917969,81.34823608398438,1,BusinesstoBusiness Sales,"(1.0, 0.16213251507369153, 0.0, 1.0)"
5391,n.1600964002681,-28.781450271606445,-26.33177375793457,11,Selling Executives,"(0.10073339485104227, 1.0, 0.0, 1.0)"
5392,n.1600964024748,0.020516932010650635,33.0782470703125,14,Nokia Automated Analytics Solution NAAS Access Control Setup Configuration NE00092W2000,"(0.0, 1.0, 0.43198539834503574, 1.0)"
5393,n.1600976086091,57.19953918457031,13.895238876342773,8,Applications Engineering Network Management,"(0.6102927279397868, 1.0, 0.0, 1.0)"
5394,n.1601044701443,-44.17821502685547,-11.94632339477539,13,KMCD CBIS CBAM R195 Integration Engineer Certification GS02CBR20E31000F,"(0.0, 1.0, 0.2466922627515955, 1.0)"
5395,n.1601154209309,-75.80988311767578,10.647470474243164,34,Applied Machine Learning without coding using Orange,"(1.0, 0.0, 0.09375, 1.0)"
5396,n.1601272999222,-22.931249618530273,41.3345832824707,28,Analytics Platform User security management OS77155K1812,"(0.8639695459548403, 0.0, 1.0, 1.0)"
5397,n.1601280438170,-45.709693908691406,36.8515739440918,18,KMCD Data Visualization,"(0.0, 0.8731645441204264, 1.0, 1.0)"
5398,n.1601281069220,-38.31352996826172,38.87445831298828,29,Data Visualization with Tableau CUBDG00701A,"(0.9955879496320674, 0.0, 0.9463241007358653, 1.0)"
5399,n.1601281522253,-49.314144134521484,10.803967475891113,2,KMCD DevOps,"(1.0, 0.34742681801505326, 0.0, 1.0)"
5400,n.1601282440042,65.79694366455078,23.185625076293945,7,KMCD Documentation Creation Management,"(0.7955870308811486, 1.0, 0.0, 1.0)"
5401,n.1601287501261,-32.613059997558594,9.839520454406738,2,KMCD CrossDomain Design Architect Certification GS02IPNPR20A31000F,"(1.0, 0.34742681801505326, 0.0, 1.0)"
5402,n.1601294017381,31.794984817504883,0.09868623316287994,8,Network Services Platform Overview OS00001W1800,"(0.6102927279397868, 1.0, 0.0, 1.0)"
5403,n.1601362079476,-44.02431106567383,8.647347450256348,2,KMCD EdenNet Code Guideline,"(1.0, 0.34742681801505326, 0.0, 1.0)"
